1,2,33.33333333
2,2,33.33333333
3,4,66.66666667
4,2,33.33333333
5,2,33.33333333
6,2,33.33333333
7,3,50
8,2,33.33333333
9,2,33.33333333
10,4,66.66666667
11,2,33.33333333
12,1,16.66666667
13,2,33.33333333
14,2,33.33333333
15,2,33.33333333
16,3,50
17,4,66.66666667
18,3,50
19,3,50
20,3,50
21,2,33.33333333
22,4,66.66666667
23,3,50
24,4,66.66666667
25,2,33.33333333
26,2,33.33333333
27,3,50
