1,0,1,2,1,422,0
1,0,1,0,0,377,1
1,0,1,0,1,573,0
1,0,1,0,1,445,1
1,1,0,2,0,561,0
1,1,0,2,1,355,1
1,0,0,0,1,843,1
1,0,1,2,0,1244,1
1,1,1,0,0,670,1
1,0,0,1,1,409,1
1,1,0,1,0,786,1
1,1,0,1,1,407,1
1,1,0,1,0,749,1
1,1,1,3,0,1261,0
1,0,1,1,0,1026,1
1,0,0,3,0,912,0
1,1,1,4,0,887,0
1,1,1,3,1,1478,0
1,0,0,4,1,505,1
1,0,1,2,0,433,1
1,0,0,3,1,996,1
1,0,0,0,0,719,1
1,0,1,4,1,854,0
1,1,1,4,1,274,1
1,0,0,1,0,1092,0
1,0,0,2,0,744,1
1,1,1,2,1,1180,1
1,0,1,3,1,1180,0
1,1,0,4,1,353,1
1,1,0,3,1,376,1
1,0,1,3,0,1069,1
1,1,0,3,0,581,1
1,1,1,4,1,600,1
1,0,1,1,0,880,1
1,1,1,1,0,898,0
1,0,0,4,1,824,1
1,1,1,3,0,316,1
1,1,1,1,1,1258,1
1,0,0,2,1,804,1
1,0,1,3,0,853,1
1,0,1,1,1,1005,0
1,1,1,0,1,504,1
1,1,1,2,0,1095,0
1,1,1,2,0,253,1
1,0,0,4,0,917,0
1,0,1,0,0,478,1
1,1,1,3,1,459,1
1,0,1,2,1,1124,0
1,0,1,3,1,1041,0
1,1,0,3,1,739,1
1,0,1,4,0,499,1
1,1,1,0,1,914,0
1,0,1,4,1,889,0
1,1,0,1,1,308,1
1,0,0,4,0,891,0
1,1,0,0,1,339,1
1,1,0,0,1,885,1
1,1,1,1,1,403,1
1,0,0,0,0,4977,1
1,0,0,3,0,599,0
1,1,1,2,1,389,1
1,1,1,2,0,755,0
1,0,0,4,0,427,0
1,1,0,4,0,903,0
1,0,1,1,0,432,1
1,0,1,0,0,414,1
1,1,1,0,1,606,0
1,0,1,4,0,371,1
1,1,0,4,1,613,0
1,1,1,3,0,360,1
1,0,0,1,1,419,1
1,1,1,4,0,311,1
1,0,1,2,1,500,0
1,0,0,4,1,333,1
1,0,1,2,0,410,1
1,1,1,1,0,370,1
1,1,0,4,1,269,0
1,0,1,1,1,1168,0
1,1,1,1,0,369,1
1,0,0,3,1,458,1
1,1,0,1,1,617,1
1,0,0,3,0,531,0
1,1,0,1,1,237,1
1,1,1,3,0,316,1
1,0,0,0,1,359,1
1,0,0,3,1,401,1
1,0,1,0,1,470,1
1,1,1,4,1,326,1
1,1,0,0,1,409,1
1,0,1,4,1,472,0
1,1,0,1,0,272,1
1,1,0,3,0,511,1
1,1,0,0,1,794,1
1,0,1,0,0,574,1
1,0,0,0,0,579,0
1,1,0,3,0,342,1
1,0,1,4,1,894,1
1,0,1,2,1,1056,0
1,0,0,2,1,391,1
1,0,1,0,1,584,0
1,0,0,1,0,471,0
1,1,0,3,1,544,1
1,1,0,0,0,409,1
1,1,0,3,1,447,1
1,0,1,3,0,413,1
1,0,1,1,1,564,0
1,1,1,2,0,565,1
1,0,0,0,1,333,1
1,1,0,2,1,380,1
1,1,0,2,1,835,1
1,0,1,3,1,605,0
1,0,1,2,0,391,1
1,1,1,4,1,408,1
1,1,0,1,0,296,1
1,0,0,2,0,439,1
1,1,1,3,1,377,0
1,1,1,0,1,420,1
1,0,1,3,1,453,0
1,1,0,4,0,1219,1
1,0,1,1,0,410,1
1,0,0,1,0,479,0
1,1,1,2,1,1168,1
1,1,1,3,1,394,1
1,0,0,4,0,501,0
1,1,0,2,0,314,1
1,1,1,0,0,574,0
1,0,0,1,1,403,1
1,0,1,4,0,383,1
1,1,0,0,0,504,1
1,0,0,2,0,447,0
1,0,0,4,1,428,1
1,1,1,1,1,369,1
1,1,1,1,1,414,1
1,1,1,4,0,503,0
1,1,0,2,0,297,1
1,0,1,3,0,449,1
1,0,0,2,1,440,1
1,1,1,0,0,727,0
1,1,1,0,0,2183,0
1,0,0,3,0,469,0
1,1,1,2,1,445,1
1,0,0,0,1,556,1
1,0,1,4,0,358,1
1,0,1,1,0,622,1
1,0,0,1,1,430,1
1,1,0,0,0,415,0
1,1,0,2,0,545,0
1,0,1,2,1,447,0
1,1,0,0,0,305,1
1,0,0,3,1,553,1
1,0,0,0,0,435,0
1,0,1,2,0,503,1
1,0,0,3,0,636,0
1,0,0,1,0,925,1
1,1,1,3,1,281,0
1,1,0,1,1,540,1
1,1,0,4,0,370,0
1,0,0,4,0,640,0
1,1,0,4,1,363,1
1,1,0,0,1,510,1
1,1,1,4,1,350,1
1,0,1,0,1,989,1
1,0,0,2,0,428,0
1,0,0,2,1,450,1
1,0,0,1,0,709,0
1,0,0,1,1,402,1
1,0,0,3,1,377,1
1,1,1,0,1,313,1
1,1,0,0,1,334,1
1,0,1,4,0,371,1
1,1,0,3,1,280,0
1,1,1,4,0,456,0
1,0,1,3,1,464,0
1,0,1,2,0,563,1
1,0,1,1,1,1069,1
1,1,1,0,0,295,1
1,1,1,1,1,379,1
1,0,0,2,0,410,0
1,1,0,1,1,591,1
1,0,1,4,1,743,0
1,0,1,2,1,493,1
1,0,1,0,0,350,1
1,0,0,4,1,541,0
1,1,1,3,0,516,1
1,0,0,0,1,626,0
1,1,0,3,1,510,1
1,0,1,0,0,367,1
1,0,0,4,0,844,0
1,1,1,2,0,371,1
1,1,0,2,1,364,1
1,1,0,3,0,451,1
1,0,0,2,1,408,0
1,1,1,4,1,945,1
1,1,0,3,0,379,1
1,1,0,2,0,439,1
1,1,0,4,0,650,0
1,0,1,3,1,882,0
1,1,0,1,0,409,0
1,1,1,2,1,614,0
1,0,0,0,0,319,1
1,1,1,2,0,407,0
1,1,1,3,1,354,0
1,0,1,1,1,533,1
1,1,1,4,0,372,1
1,0,1,0,1,398,0
1,0,1,4,1,779,1
1,1,1,1,0,1072,0
1,0,1,3,0,515,1
1,1,1,3,0,282,0
1,1,0,1,0,410,1
1,1,1,0,1,473,1
1,0,1,1,0,568,1
1,0,0,4,1,436,0
1,1,1,1,0,384,1
1,0,1,3,0,713,0
1,1,1,1,1,1029,0
1,1,0,4,1,295,1
1,1,0,2,1,522,1
2,1,0,2,0,609,0
2,1,0,1,0,575,1
2,0,1,0,0,1089,1
2,1,0,4,0,941,1
2,1,1,4,1,346,0
2,0,1,1,1,503,0
2,0,1,1,1,544,0
2,1,1,4,0,872,1
2,1,0,3,1,886,0
2,0,1,3,0,697,0
2,0,1,4,0,665,0
2,0,0,2,0,576,1
2,1,1,4,1,659,0
2,1,1,1,1,461,1
2,0,1,0,1,451,0
2,1,0,2,1,608,0
2,0,1,4,1,1407,0
2,1,1,1,0,982,0
2,0,1,2,0,558,1
2,1,0,2,1,726,0
2,1,0,0,0,1099,1
2,1,0,1,1,427,0
2,0,1,2,1,737,1
2,0,0,1,0,596,0
2,0,1,2,1,551,0
2,0,1,0,1,396,0
2,1,1,0,1,510,1
2,1,1,2,1,537,1
2,0,0,0,0,495,0
2,1,1,3,0,526,0
2,0,0,0,1,520,0
2,0,1,1,0,461,0
2,0,0,4,0,423,0
2,0,0,4,1,405,0
2,0,1,2,0,1164,0
2,0,0,3,0,559,0
2,1,0,1,0,569,1
2,0,0,2,1,496,1
2,0,0,3,0,417,0
2,1,0,1,1,774,0
2,1,0,0,1,693,0
2,1,1,3,1,549,1
2,1,1,0,0,524,0
2,1,0,3,1,1033,1
2,1,0,4,0,2454,0
2,0,0,4,1,656,1
2,1,1,0,0,803,0
2,1,1,1,0,1497,1
2,0,0,0,0,278,0
2,0,0,1,0,418,0
2,0,0,2,1,406,1
2,0,0,2,0,459,0
2,0,0,3,1,702,1
2,0,0,1,1,449,1
2,1,1,2,1,421,1
2,0,0,0,1,356,1
2,1,0,2,0,630,0
2,1,1,0,1,594,1
2,0,1,1,0,434,1
2,1,0,4,1,622,0
2,1,0,3,0,514,0
2,1,1,4,0,428,1
2,0,1,4,1,357,1
2,0,0,4,0,359,0
2,1,0,4,1,1070,1
2,0,1,3,1,1466,0
2,0,0,3,1,711,1
2,1,0,0,1,426,1
2,1,1,1,1,477,1
2,0,1,4,0,670,0
2,1,1,3,1,889,1
2,0,1,3,0,399,1
2,1,1,2,0,503,0
2,0,1,0,0,407,1
2,1,0,3,0,811,0
2,1,0,0,0,403,0
2,0,1,3,1,524,0
2,1,1,3,0,1177,1
2,1,1,2,0,458,0
2,0,0,1,1,440,1
2,0,1,2,0,471,1
2,0,0,0,0,386,0
2,0,0,3,0,426,0
2,1,1,2,0,408,1
2,0,0,1,1,479,1
2,1,1,3,0,361,0
2,0,0,1,0,420,0
2,1,1,0,0,421,0
2,0,1,4,0,1073,0
2,1,1,4,0,513,0
2,1,0,2,1,800,0
2,1,0,4,1,749,0
2,1,0,3,0,1020,0
2,1,1,3,1,515,1
2,1,1,2,1,1369,0
2,1,1,3,0,435,0
2,1,0,1,1,451,0
2,0,1,4,1,533,0
2,0,0,0,0,440,0
2,0,0,4,0,432,0
2,1,1,0,1,373,1
2,1,0,4,0,373,0
2,0,1,4,0,449,1
2,0,0,2,1,587,0
2,0,0,1,0,518,0
2,0,1,1,1,523,0
2,0,1,1,1,608,1
2,1,0,4,1,634,0
2,0,1,1,0,491,1
2,0,1,0,0,650,1
2,1,1,1,1,399,0
2,1,1,1,0,362,0
2,0,0,4,0,524,1
2,1,0,3,0,541,1
2,1,1,0,0,1481,0
2,1,0,0,1,552,1
2,0,0,4,1,400,1
2,1,1,1,1,514,1
2,1,1,1,0,381,0
2,1,1,4,1,396,1
2,0,1,3,0,452,1
2,0,1,3,1,387,0
2,1,0,0,1,400,1
2,0,1,3,0,388,1
2,1,0,0,0,585,1
2,0,0,0,1,415,1
2,1,1,2,0,709,1
2,1,0,1,0,490,0
2,1,0,3,1,725,1
2,1,0,2,1,493,1
2,1,1,0,1,393,1
2,1,0,1,0,743,0
2,1,1,2,1,461,0
2,0,1,0,1,1031,1
2,1,0,2,0,471,0
2,0,0,1,1,709,0
2,1,0,3,1,981,1
2,1,0,0,0,463,0
2,0,0,2,0,583,0
2,0,0,0,1,868,1
2,0,1,0,0,656,0
2,1,0,2,0,1084,1
2,0,0,2,1,565,1
2,0,1,3,1,478,0
2,1,0,1,1,501,1
2,0,1,1,0,659,0
2,0,0,4,1,476,1
2,1,0,4,0,485,0
2,0,0,3,0,483,0
2,0,0,2,0,656,0
2,0,1,2,1,501,0
2,0,0,3,1,411,1
2,0,1,2,1,389,0
2,1,1,4,0,407,0
2,1,1,4,1,435,1
2,0,1,4,1,519,0
2,0,0,3,1,416,1
2,0,1,0,1,333,0
2,0,1,2,0,432,1
2,1,1,3,1,444,1
2,1,1,3,0,589,1
2,0,1,0,1,389,0
2,0,1,4,0,319,1
2,0,1,3,1,350,0
2,0,0,3,1,420,1
2,0,1,2,0,548,0
2,1,1,2,1,379,1
2,0,0,3,0,327,0
2,1,0,1,1,506,1
2,1,0,3,0,432,0
2,1,1,4,0,551,0
2,0,1,3,1,415,0
2,1,1,1,1,788,0
2,1,1,0,1,436,1
2,1,1,4,1,457,0
2,0,1,0,1,426,0
2,0,0,4,0,472,0
2,1,1,3,1,705,0
2,1,0,3,1,419,1
2,1,0,1,0,611,1
2,1,0,0,1,544,1
2,1,0,4,0,526,1
2,1,0,3,0,511,0
2,0,0,2,1,1138,0
2,1,1,1,1,567,1
2,1,0,1,0,476,0
2,1,1,1,0,445,0
2,0,0,0,1,437,1
2,0,1,1,1,1166,1
2,0,0,0,0,429,0
2,0,1,4,1,525,0
2,1,0,2,0,425,0
2,1,0,2,1,607,1
2,0,1,4,1,392,0
2,0,1,1,1,433,1
2,1,0,0,0,449,0
2,1,1,1,0,381,1
2,0,0,4,1,418,1
2,0,0,2,1,426,1
2,1,1,4,0,412,0
2,1,0,4,1,393,1
2,0,0,1,0,451,0
2,0,1,2,1,440,1
2,1,1,2,1,502,1
2,0,1,0,0,675,1
2,0,1,2,0,474,1
2,1,1,0,0,648,1
2,1,1,0,1,477,0
2,1,1,2,0,447,1
2,0,0,0,1,428,1
2,0,0,4,1,412,1
2,0,0,3,1,454,1
2,1,0,2,1,657,1
2,0,1,2,1,464,0
2,1,1,3,0,617,1
2,0,0,1,1,436,1
2,0,0,2,0,429,0
2,0,1,3,0,377,1
2,1,1,4,1,490,0
2,1,1,2,0,858,1
2,0,0,2,0,489,0
2,0,0,0,0,536,1
2,1,0,2,0,428,0
2,0,0,4,0,465,0
2,1,0,0,1,464,1
2,0,1,1,0,413,1
2,0,1,1,0,909,0
2,1,0,3,1,1206,1
2,1,0,1,1,761,0
2,1,1,0,0,396,1
2,1,0,0,0,890,0
2,1,1,3,1,405,1
2,1,0,4,0,418,1
2,0,0,3,0,754,0
2,0,0,1,0,435,0
2,1,0,4,1,526,1
2,0,1,0,0,375,1
2,0,0,1,1,498,1
2,0,1,4,0,505,0
2,0,1,3,0,369,1
2,1,0,1,1,578,1
2,0,1,2,0,486,1
2,0,1,1,1,430,0
2,0,1,2,1,521,0
2,1,0,4,1,1207,0
2,1,1,2,1,738,0
2,1,0,2,0,524,1
2,1,0,2,1,446,1
2,0,0,0,0,471,0
2,1,1,2,0,544,1
2,0,0,3,0,543,0
2,1,1,1,0,903,0
2,1,0,0,0,669,1
2,1,0,2,1,488,1
2,0,1,1,0,456,1
2,1,0,3,0,613,0
2,1,0,1,0,500,0
2,1,0,0,1,624,0
2,0,0,4,1,456,1
2,1,0,3,1,449,1
2,1,1,4,1,453,1
2,0,0,2,0,590,0
2,1,0,1,0,377,0
2,0,1,1,1,663,1
2,0,0,2,0,440,0
2,0,1,0,1,428,0
2,0,0,1,1,538,1
2,1,0,4,1,814,1
2,1,1,3,1,518,1
2,0,0,4,1,428,1
2,1,0,1,1,591,0
2,0,1,4,0,381,1
2,0,1,0,0,441,1
2,1,1,1,1,483,1
2,1,1,0,1,498,1
2,1,1,4,1,537,1
2,0,1,4,0,417,1
2,0,1,1,0,847,0
2,0,0,0,1,367,1
2,1,1,3,0,455,0
2,1,1,1,0,383,0
2,1,1,4,0,798,0
2,0,0,4,0,397,0
2,1,0,3,0,453,0
2,0,1,3,0,752,1
2,1,0,4,0,399,0
2,1,1,0,0,571,0
2,0,1,4,1,353,0
2,0,1,2,0,534,1
2,1,0,2,0,448,0
2,0,0,0,0,479,0
2,1,0,4,0,366,0
2,0,1,4,1,502,0
2,0,0,1,0,1426,1
2,1,0,0,1,597,1
2,1,1,0,0,681,1
2,1,1,2,0,374,0
2,0,0,1,0,590,0
2,1,1,3,0,497,1
2,0,0,4,0,394,0
2,0,0,1,1,524,1
2,1,0,0,0,408,0
2,0,1,3,0,362,1
2,1,1,0,1,350,0
2,1,1,4,0,530,1
2,0,0,0,1,467,1
2,1,1,1,1,670,1
2,0,1,2,1,438,0
2,0,1,0,0,1818,0
2,0,0,2,1,433,1
2,0,1,3,1,737,1
2,1,1,2,1,460,1
2,0,0,3,1,584,1
2,0,1,0,1,480,1
2,1,0,3,1,531,0
2,0,1,3,1,510,0
2,0,0,3,0,527,0
2,0,0,2,1,626,0
2,1,1,3,1,452,0
2,0,0,3,1,461,1
3,1,0,0,0,1266,0
3,1,1,2,1,911,1
3,0,0,0,1,603,1
3,0,0,0,0,549,0
3,0,1,4,0,553,1
3,0,1,3,1,3323,1
3,1,0,0,1,746,0
3,1,1,0,0,578,0
3,0,0,4,0,676,1
3,0,0,3,1,528,1
3,0,0,1,1,1301,1
3,1,1,1,0,741,1
3,1,0,0,1,919,0
3,0,0,2,1,712,1
3,0,1,0,1,1200,0
3,1,1,2,1,683,1
3,0,0,4,1,696,1
3,1,0,3,1,1916,0
3,1,1,3,1,595,1
3,1,0,3,1,1458,1
3,1,0,2,1,638,0
3,1,1,0,1,460,1
3,0,0,3,0,1135,0
3,0,0,0,0,422,0
3,0,1,1,0,557,1
3,0,1,3,1,554,0
3,0,0,1,0,477,0
3,0,1,1,1,2163,0
3,0,1,1,1,613,0
3,0,0,4,1,375,1
3,1,1,0,0,477,0
3,1,0,1,1,590,1
3,1,0,4,1,740,1
3,1,1,2,0,360,0
3,0,0,3,1,784,1
3,1,0,1,0,690,1
3,1,1,1,1,555,1
3,1,1,3,0,387,0
3,0,1,2,1,499,0
3,0,1,4,1,473,1
3,0,1,2,0,504,1
3,1,1,3,1,710,1
3,0,0,2,1,491,1
3,1,1,4,0,458,0
3,1,0,4,0,1636,0
3,1,0,1,1,380,1
3,0,1,0,0,959,0
3,0,1,3,0,560,0
3,1,0,1,0,593,1
3,0,1,2,0,539,1
3,0,0,2,0,1214,0
3,1,0,4,1,997,1
3,0,1,0,1,450,0
3,0,0,1,1,742,1
3,1,1,4,0,521,0
3,1,0,2,0,580,1
3,0,1,4,0,537,0
3,0,1,4,1,587,0
3,1,0,3,0,586,0
3,1,1,0,1,765,0
3,0,0,3,0,525,0
3,0,0,2,0,409,0
3,0,0,0,1,294,0
3,0,1,2,1,2835,1
3,1,0,4,0,3116,1
3,0,0,1,0,515,0
3,0,0,4,0,535,0
3,0,1,0,0,1638,1
3,1,1,1,1,729,1
3,1,0,0,0,1462,0
3,1,0,3,0,2715,0
3,1,1,1,0,1685,0
3,1,1,2,0,1685,0
3,1,0,2,1,683,0
3,1,1,4,1,921,1
3,1,1,4,1,556,1
3,1,1,3,0,433,0
3,0,1,3,0,897,0
3,1,0,2,0,539,0
3,0,1,1,0,799,1
3,1,1,3,1,477,1
3,1,0,4,1,831,1
3,1,1,1,1,915,1
3,0,0,2,0,591,0
3,1,0,0,0,640,1
3,1,0,3,1,557,0
3,1,1,3,0,895,1
3,0,0,0,0,547,0
3,0,0,3,1,473,1
3,1,0,2,1,524,0
3,0,0,3,0,528,0
3,0,1,0,0,1555,0
3,1,0,3,0,1040,0
3,0,0,3,1,523,1
3,0,0,1,0,709,0
3,1,0,1,0,445,0
3,0,0,4,1,481,1
3,1,1,4,1,543,1
3,1,0,0,0,1325,0
3,0,1,3,0,6751,0
3,1,0,2,0,895,0
3,0,1,3,1,628,0
3,1,0,0,1,1458,1
3,1,1,1,0,846,0
3,0,0,0,1,461,1
3,0,1,1,1,1497,0
3,1,1,3,0,568,0
3,0,1,0,1,569,0
3,0,0,2,1,517,1
3,0,0,1,0,707,0
3,0,1,3,1,477,0
3,1,1,0,0,532,0
3,1,1,0,0,413,0
3,1,1,3,1,441,1
3,0,1,4,1,435,0
3,0,1,4,0,664,1
3,0,0,2,0,1292,0
3,0,0,3,0,558,0
3,0,1,4,0,523,1
3,1,0,1,0,530,0
3,1,0,1,1,1213,0
3,0,1,1,1,767,0
3,1,1,2,1,441,1
3,1,1,1,1,474,1
3,1,0,2,0,484,0
3,0,0,1,1,608,1
3,1,1,4,0,347,0
3,0,1,1,0,592,1
3,1,0,1,1,797,0
3,0,0,0,0,1091,0
3,1,1,2,0,401,0
3,1,0,4,1,737,1
3,0,0,4,0,528,0
3,0,1,2,0,665,0
3,0,0,1,1,669,1
3,0,0,4,0,2855,0
3,1,0,2,1,617,1
3,1,0,4,0,441,0
3,1,0,3,0,376,0
3,0,1,0,0,437,1
3,0,1,4,1,1919,0
3,0,1,2,1,695,1
3,0,1,2,1,709,0
3,0,1,3,0,524,0
3,0,0,2,1,567,1
3,1,0,3,1,1126,1
3,1,1,2,0,1414,0
3,0,1,0,1,877,0
3,1,0,4,0,946,0
3,0,0,4,1,672,1
3,1,1,1,0,663,0
3,1,1,0,1,556,1
3,1,1,2,1,1089,0
3,1,1,4,1,690,0
3,1,1,0,1,656,1
3,0,1,2,0,518,1
3,1,1,4,0,444,0
3,1,0,0,1,462,0
3,0,1,1,0,444,1
3,0,0,0,1,864,1
3,1,1,2,0,613,0
3,1,0,4,1,749,1
3,1,0,3,0,436,0
3,1,0,3,0,540,0
3,0,1,1,0,723,0
3,1,1,0,0,576,0
3,1,0,4,0,608,0
3,1,0,2,0,458,0
3,0,1,3,1,456,0
3,1,0,2,0,1280,0
3,0,0,2,0,414,0
3,0,0,4,0,982,1
3,1,0,1,1,537,1
3,0,1,0,1,729,1
3,1,0,4,0,487,0
3,0,0,0,1,845,0
3,0,0,3,0,628,1
3,0,0,3,0,1119,0
3,0,1,2,0,877,1
3,0,1,4,0,880,1
3,0,1,0,1,657,1
3,1,1,4,1,710,1
3,0,1,2,1,888,1
3,1,1,4,0,364,0
3,1,0,1,0,451,0
3,1,1,1,1,1769,0
3,1,1,0,1,1581,1
3,0,0,4,1,992,1
3,1,0,0,0,421,0
3,0,1,0,0,1255,1
3,1,1,3,1,512,1
3,0,1,2,1,654,0
3,1,0,4,1,552,1
3,1,1,0,1,517,1
3,1,1,2,1,638,1
3,0,0,3,1,532,1
3,1,1,1,1,745,1
3,1,1,4,1,451,1
3,0,0,2,1,908,0
3,0,0,0,0,757,0
3,0,1,1,1,1293,0
3,0,1,1,1,501,0
3,0,0,1,1,811,1
3,1,0,3,1,727,1
3,0,0,4,0,472,0
3,1,0,0,1,670,1
3,1,0,1,1,490,1
3,0,1,3,1,719,0
3,0,0,2,1,1200,0
3,1,1,3,0,529,0
3,1,1,3,0,1496,1
3,0,1,3,0,387,0
3,0,0,3,1,500,1
3,1,1,2,0,438,0
3,1,1,2,1,525,0
3,0,0,2,0,1937,0
3,0,1,4,1,2336,1
3,1,0,2,1,1221,1
3,0,1,4,1,1453,1
3,0,0,0,0,1402,1
3,0,0,1,1,948,1
3,1,0,0,1,447,1
3,1,0,0,0,1121,1
3,1,1,4,0,844,1
3,0,1,2,0,519,1
3,0,0,4,1,590,1
3,1,1,0,0,419,0
3,0,0,0,1,643,1
3,1,0,2,1,507,0
3,0,0,1,0,1839,0
3,0,1,3,0,523,1
3,0,0,1,0,683,0
3,1,1,3,1,1159,0
3,0,1,4,0,437,1
3,0,1,1,0,1966,0
3,1,1,1,0,557,0
3,1,0,1,0,461,0
3,1,0,3,1,1230,1
3,1,1,1,0,478,0
3,0,1,0,0,2702,0
3,1,0,4,1,452,1
3,1,0,0,1,874,0
3,0,0,0,0,528,0
3,1,1,1,1,544,1
3,0,0,0,1,526,1
3,1,0,4,0,437,0
3,0,0,4,0,1325,0
3,1,0,2,1,715,1
3,0,0,3,1,622,1
3,1,1,3,1,2784,0
3,0,1,1,0,1227,0
3,0,1,0,1,451,0
3,1,0,4,0,507,0
3,1,0,0,0,443,0
3,0,1,1,1,563,0
3,1,0,4,1,538,1
3,1,1,2,1,553,1
3,0,0,1,0,569,0
3,1,0,3,0,60,0
3,1,1,0,0,403,0
3,1,1,2,1,699,1
3,0,0,4,1,451,1
3,0,1,3,0,465,0
3,1,1,2,0,658,0
3,1,1,2,0,516,0
3,0,0,2,0,578,1
3,1,1,0,1,498,1
3,0,1,4,1,663,1
3,0,1,4,1,747,0
3,1,0,0,0,1379,0
3,1,0,2,1,835,1
3,0,1,2,1,498,0
3,1,0,0,1,805,1
3,1,0,2,0,1114,0
3,1,1,4,0,1019,1
3,1,1,4,1,2027,0
3,1,1,1,0,1397,0
3,0,1,1,0,1552,0
3,0,0,1,0,700,0
3,0,1,4,0,535,1
3,0,1,0,1,510,1
3,1,0,1,0,549,0
3,1,1,3,1,482,0
3,0,0,1,1,531,1
3,0,0,4,0,485,0
3,1,0,1,0,427,0
3,1,0,2,0,520,0
3,0,1,4,0,599,1
3,1,1,0,0,1402,1
3,1,0,3,1,1018,1
3,0,0,2,1,490,1
3,1,1,3,0,371,0
3,0,0,3,0,577,0
3,0,0,1,1,639,1
3,0,0,3,0,4744,0
3,1,1,4,0,569,1
3,0,1,3,1,1497,0
3,0,1,3,0,464,1
3,1,1,4,1,526,1
3,0,0,4,1,785,1
3,1,1,1,0,334,0
3,0,0,2,0,605,0
3,0,1,0,0,335,0
3,0,1,1,1,536,1
3,1,1,0,1,1533,1
3,1,1,1,1,1685,0
3,1,0,3,0,1050,0
3,0,1,2,0,491,1
3,0,0,0,0,572,0
3,0,1,2,1,802,0
3,0,1,3,1,524,0
3,0,1,0,0,460,1
3,0,0,2,1,709,1
3,1,0,1,1,417,1
3,0,1,2,0,1245,0
3,0,0,3,1,728,0
3,1,1,3,0,1024,0
3,0,0,0,1,439,1
3,1,0,3,1,547,1
3,1,0,1,1,424,1
4,1,0,0,0,1441,0
4,1,1,0,0,883,0
4,1,1,4,0,661,0
4,0,0,3,0,2220,0
4,0,0,4,1,877,1
4,1,0,2,0,981,0
4,0,0,3,0,717,1
4,1,1,3,1,762,1
4,1,1,0,1,620,1
4,1,1,3,0,598,0
4,1,0,1,0,753,1
4,0,0,0,1,966,0
4,1,0,3,0,598,1
4,1,1,2,1,1559,0
4,0,0,4,1,864,1
4,1,0,1,0,795,0
4,1,0,1,1,995,0
4,0,0,1,0,1046,0
4,0,0,2,1,897,0
4,0,1,3,1,2723,0
4,0,0,1,1,1405,1
4,1,0,4,0,751,1
4,1,0,0,1,789,0
4,0,1,0,0,1601,1
4,0,1,4,0,2351,0
4,0,1,4,1,768,0
4,1,0,0,0,700,1
4,0,1,3,0,709,1
